rank,Attr_1,Attr_2,Attr_3,Attr_4,Attr_5,Attr_6,Attr_7,Attr_8,Attr_9,Attr_10,Attr_11,Attr_12,Attr_13,Attr_14,Attr_15,Attr_16,Attr_17,Attr_18,Attr_19,Attr_20,Attr_21,Attr_22,Attr_23,Attr_24,Attr_25,Attr_26,Attr_27,Attr_28,Attr_29,Attr_30,Attr_31,Attr_32,Attr_33,Attr_34,Attr_35,Attr_36,Attr_37,Attr_38,Attr_39,Attr_40,Attr_41,Attr_42,Attr_43,Attr_44,Attr_45,Attr_46,Attr_47,Attr_48,Attr_49,Attr_50,Attr_51,Attr_52,Attr_53,Attr_54,Attr_55,Attr_56,Attr_57,Attr_58,Attr_59,Attr_60,Attr_61,Attr_62,Attr_63,Attr_64,Attr_65,Attr_66,Attr_67,Attr_68,Attr_69,Attr_70,Attr_71,Attr_72,Attr_73,Attr_74,Attr_75,Attr_76,Attr_77,Attr_78,Attr_79,Attr_80,Attr_81,Attr_82,Attr_83,Attr_84,Attr_85,Attr_86,Attr_87,Attr_88,Attr_89,Attr_90,Attr_91,Attr_92,Attr_93,Attr_94,Attr_95,Attr_96,Attr_97,Attr_98,Attr_99,Attr_100,Attr_101,Attr_102,Attr_103,Attr_104,Attr_105,Attr_106,Attr_107,Attr_108,Attr_109,Attr_110,Attr_111,Attr_112,Attr_113,Attr_114,Attr_115,Attr_116,Attr_117,Attr_118,Attr_119,Attr_120,Attr_121,Attr_122,Attr_123,Attr_124,Attr_125,Attr_126,Attr_127,Attr_128,Attr_129,Attr_130,Attr_131,Attr_132,Attr_133,Attr_134,Attr_135,Attr_136,Attr_137,Attr_138,Attr_139,Attr_140,Attr_141,Attr_142,Attr_143,Attr_144,Attr_145,Attr_146,Attr_147,Attr_148,Attr_149,Attr_150,Attr_151,Attr_152,Attr_153,Attr_154,Attr_155,Attr_156,Attr_157,Attr_158,Attr_159,Attr_160,Attr_161,Attr_162,Attr_163,Attr_164,Attr_165,Attr_166,Attr_167,Attr_168,Attr_169,Attr_170
23,0,3.4943,5.3056,16.167,11.233,44.351,-0.13448,-0.48728,0,0,0,4.5846,5.3056,16.167,11.233,27.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2633,12.861,11.924,10.338,35.118,61.192,0,0,0,0,6.6337,12.826,8.8433,24.892,36.773,57.111,148.15,0,0,0,4.5846,11.074,8.9717,18.56,22.251,51.15,0,0,0,0,4.5846,5.3056,16.167,15.775,0,0,0,0,0,0,4.5846,11.074,8.9717,23.334,20.65,59.86,146.67,0,0,0,6.6337,6.9676,5.3188,0,0,0,0,0,0,0,6.6337,12.826,10.78,14.967,36.773,41.697,131.59,0,0,0,3.4943,11.074,10.521,15.063,30.97,50.639,150.02,0,0,0,6.6337,5.3056,16.167,18.56,20.65,59.86,0,0,0,0,5.1897,7.468,18.499,17.489,36.773,41.697,150.34,0,0,0,4.5846,0.44171,8.3201,14.967,36.773,57.111,131.59,0,0,0,5.7948,5.5554,12.411,9.4712,27.2,54.514,0,0,0,0,6.6337,5.1345,11.924,21.854,0,0,0,0,0,0,4.5846,11.074,2.2748,13.56,35.327,42.802,133.35,0,0
24,0,3.4943,5.3056,11.436,20.802,54.424,-0.13448,-0.48728,0,0,0,5.1897,6.6192,17.837,10.338,0,0,0,0,0,0,4.5846,11.074,16.167,11.233,30.498,0,0,0,0,0,4.5846,11.074,16.167,11.233,31.047,0,0,0,0,0,5.1897,12.826,11.924,0,0,0,0,0,0,0,4.5846,0.44171,8.9717,23.334,20.65,46.058,150.02,0,0,0,8.2633,-1.3506,8.8433,14.967,36.773,57.111,131.59,0,0,0,5.1897,-1.3506,8.8433,19.164,31.691,41.697,131.59,0,0,0,3.4943,11.074,10.521,23.334,30.97,56.887,146.67,0,0,0,4.5846,11.074,8.9717,18.56,35.118,54.073,0,0,0,0,3.5542,7.468,18.499,14.967,31.691,45.418,146.58,0,0,0,3.4943,7.0557,16.696,15.063,35.327,56.29,150.02,0,0,0,6.9838,9.9426,0,0,0,0,0,0,0,0,4.5846,7.0557,2.2748,15.063,30.97,50.639,146.67,0,0,0,6.6337,4.2648,0,0,0,0,0,0,0,0,6.6337,11.101,13.87,0,0,0,0,0,0,0,6.6337,11.101,6.6901,15.775,0,0,0,0,0
25,0,2.9207,11.101,11.436,20.802,44.449,-0.13448,-0.48728,0,0,0,3.4943,7.0557,2.2748,23.334,31.691,61.192,0,0,0,0,3.9634,9.9426,0,0,0,0,0,0,0,0,6.6337,6.9676,13.747,0,0,0,0,0,0,0,3.4943,7.0557,2.2748,23.334,20.65,59.86,0,0,0,0,6.9838,9.9426,0,0,0,0,0,0,0,0,3.4943,7.0557,2.2748,15.063,35.327,42.802,150.02,0,0,0,3.4943,7.0557,16.696,15.063,30.97,46.058,146.67,0,0,0,4.5846,5.3056,11.436,10.338,27.131,0,0,0,0,0,3.4943,4.8233,2.2748,18.56,33.908,53.631,159.97,0,0,0,2.6939,7.7336,12.411,19.767,18.651,40.592,0,0,0,0,6.6337,11.074,8.9717,23.334,36.773,57.111,150.34,0,0,0,2.9207,11.101,16.167,18.56,20.65,42.802,150.02,0,0,0,5.1897,5.1345,11.924,15.822,0,0,0,0,0,0,4.5846,6.419,11.436,11.206,0,0,0,0,0,0,-0.070233,4.2648,0,0,0,0,0,0,0,0,4.5846,7.468,0.47215,14.967,36.773,41.697,150.34,0,0
26,0,6.6337,5.3056,9.3044,-0.13448,-0.48728,0,0,0,0,0,4.5846,11.074,2.2748,15.063,35.327,50.639,150.02,0,0,0,4.5846,11.074,8.9717,18.56,21.518,51.238,0,0,0,0,4.5846,0.44171,16.167,11.206,30.498,54.073,0,0,0,0,5.1897,12.826,0.47215,14.967,36.773,41.697,146.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7884,7.3506,11.924,19.164,31.691,41.697,0,0,0,0,8.7884,7.7336,12.411,19.767,18.651,62.524,0,0,0,0,4.5846,5.3056,11.436,11.233,27.062,0,0,0,0,0,4.5846,0.44171,16.167,11.233,27.062,0,0,0,0,0,4.5846,11.074,16.167,11.206,30.498,0,0,0,0,0,4.5846,4.8233,2.2748,23.334,20.65,51.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,3.4943,11.074,16.167,18.56,45.498,84.015,-0.13448,-0.48728,0,0,4.5846,11.074,16.696,15.063,35.327,42.802,150.02,0,0,0,3.6735,6.9676,0,0,0,0,0,0,0,0,3.4943,7.0557,2.2748,23.334,35.118,54.073,0,0,0,0,3.5542,7.468,10.644,14.967,36.773,41.697,146.58,0,0,0,2.9207,6.9676,13.747,19.678,0,0,0,0,0,0,4.5846,11.074,8.9717,23.334,30.97,59.86,0,0,0,0,3.5542,7.468,18.499,4.9886,36.773,41.697,146.58,0,0,0,3.4943,11.074,16.167,18.56,33.908,51.15,161.54,0,0,0,4.5846,11.074,16.167,11.233,27.131,54.073,0,0,0,0,3.5542,7.468,10.644,14.967,36.773,41.697,146.58,0,0,0,4.5846,7.0557,16.696,15.063,35.327,42.802,150.02,0,0,0,3.9634,0,0,0,0,0,0,0,0,0,3.5542,7.468,10.644,17.489,36.773,41.697,150.34,0,0,0,4.5846,11.074,10.521,23.334,20.65,54.073,0,0,0,0,6.6337,6.9676,0,0,0,0,0,0,0,0,4.5846,7.0557,16.696,15.063,35.327,42.802,150.02,0,0
28,0,2.9207,6.9676,-0.13448,-0.48728,0,0,0,0,0,0,6.6337,5.3056,16.167,11.233,0,0,0,0,0,0,2.9207,0,0,0,0,0,0,0,0,0,6.6337,11.101,0,0,0,0,0,0,0,0,5.1897,-1.3506,17.837,22.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5846,11.074,16.167,11.206,0,0,0,0,0,0,2.6939,12.861,5.9913,15.822,0,0,0,0,0,0,3.4943,11.074,11.436,15.868,0,0,0,0,0,0,6.6337,4.2648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5846,5.3056,11.436,15.775,0,0,0,0,0,0,4.5523,0,0,0,0,0,0,0,0,0,2.467,0,0,0,0,0,0,0,0,0,4.5846,6.419,14.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5846,0.44171,16.167,11.206,0,0,0,0,0
29,0,4.5846,5.3056,16.167,11.233,46.958,82.39,-0.13448,-0.48728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5135,5.3056,11.436,11.233,33.908,53.631,159.97,0,0,0,4.5846,11.074,8.9717,18.56,20.65,51.15,146.67,0,0,0,4.5846,5.3056,16.167,22.435,35.118,0,0,0,0,0,4.5846,11.074,11.436,15.437,33.908,0,0,0,0,0,4.5846,11.074,8.9717,23.334,30.97,59.86,159.97,0,0,0,3.5542,7.468,18.499,26.315,26.15,57.111,131.59,0,0,0,5.1897,12.826,0.47215,14.967,26.15,57.111,131.59,0,0,0,3.4943,11.074,8.9717,23.334,20.65,59.86,159.97,0,0,0,8.7884,12.861,11.924,19.164,19.651,41.697,161.54,0,0,0,4.5846,11.074,16.167,21.854,35.118,61.192,161.54,0,0,0,2.9207,11.101,16.167,18.56,20.65,42.802,150.02,0,0,0,2.9207,5.3056,16.167,18.56,31.691,41.697,150.34,0,0
30,0,4.5846,11.074,16.167,18.56,45.498,82.39,-0.13448,-0.48728,0,0,2.9207,4.2648,0,0,0,0,0,0,0,0,3.9634,0,0,0,0,0,0,0,0,0,6.6337,11.101,5.9913,15.822,0,0,0,0,0,0,4.5846,7.468,17.837,19.164,19.651,51.238,0,0,0,0,4.5846,7.0557,10.521,15.063,30.97,42.802,146.67,0,0,0,4.5846,5.3056,14.695,20.367,0,0,0,0,0,0,4.5846,7.0557,8.9717,18.56,20.65,51.238,0,0,0,0,4.5846,7.0557,8.9717,18.56,22.251,53.631,0,0,0,0,3.4943,11.074,8.8433,19.164,19.651,51.238,0,0,0,0,6.6337,11.101,11.436,15.822,27.131,54.073,0,0,0,0,3.4943,7.0557,8.9717,23.334,30.97,42.802,150.02,0,0,0,2.6939,7.3506,0,0,0,0,0,0,0,0,5.1897,7.468,18.499,13.164,36.773,41.697,150.34,0,0,0,4.5846,5.6607,16.167,11.233,35.118,54.073,0,0,0,0,4.5846,5.3056,11.436,21.854,35.118,51.238,0,0,0,0,3.4943,7.0557,2.2748,15.063,30.97,50.639,150.02,0,0
31,0,4.5846,11.101,9.5747,-0.13448,-0.48728,0,0,0,0,0,6.9838,0,0,0,0,0,0,0,0,0,4.5846,11.074,10.521,15.063,35.327,42.802,133.35,0,0,0,8.2633,12.826,0.47215,14.967,36.773,57.111,145.59,0,0,0,4.5846,5.608,17.837,10.371,21.518,51.238,0,0,0,0,3.5542,12.826,8.8433,24.892,31.691,41.697,150.34,0,0,0,4.5846,11.074,17.837,19.164,26.642,45.418,146.58,0,0,0,4.5846,7.0557,2.2748,23.334,30.97,46.058,146.67,0,0,0,4.5846,7.0557,8.9717,23.334,30.97,39.875,0,0,0,0,2.083,12.861,5.9913,19.678,0,0,0,0,0,0,4.5846,0.44171,16.167,15.437,33.908,0,0,0,0,0,3.9634,0,0,0,0,0,0,0,0,0,4.5846,7.0557,2.2748,15.063,30.97,46.058,146.67,0,0,0,4.5846,11.074,8.9717,23.334,20.65,51.15,0,0,0,0,2.6939,0,0,0,0,0,0,0,0,0,4.5846,6.419,16.167,11.206,0,0,0,0,0,0,8.7884,7.3506,9.5971,0,0,0,0,0,0
32,0,3.4943,5.3056,11.436,11.233,44.449,-0.13448,-0.48728,0,0,0,2.9207,3.7468,13.747,19.678,0,0,0,0,0,0,3.4943,11.074,8.5532,18.56,22.251,59.86,159.97,0,0,0,3.4943,7.468,8.1929,4.9886,36.773,57.794,146.58,0,0,0,3.4943,7.0557,2.2748,23.334,20.65,59.86,159.97,0,0,0,4.5846,7.0557,2.2748,15.063,35.327,42.802,146.67,0,0,0,2.6939,3.7468,0,0,0,0,0,0,0,0,3.4943,11.074,8.9717,11.233,33.908,0,0,0,0,0,5.1897,-1.3506,17.837,10.338,30.498,0,0,0,0,0,4.5846,12.826,18.499,14.967,19.651,61.192,0,0,0,0,3.4943,7.0557,10.521,23.334,35.327,50.639,146.67,0,0,0,4.5846,0.44171,11.436,20.802,0,0,0,0,0,0,4.5846,7.0557,8.9717,23.334,30.97,51.15,159.97,0,0,0,6.6337,5.3056,16.167,11.233,20.65,59.86,146.67,0,0,0,3.5542,7.468,18.499,14.967,36.773,41.697,150.34,0,0,0,5.1897,12.826,0.47215,14.967,36.773,57.111,131.59,0,0,0,3.4943,11.074,8.5532,23.334,30.97,56.887,150.02,0,0
33,0,6.6337,6.9676,13.87,19.678,55.989,-0.13448,-0.48728,0,0,0,3.4943,7.468,0.47215,14.967,36.773,41.697,146.58,0,0,0,4.5846,11.074,8.9717,23.334,32.73,51.238,161.54,0,0,0,2.9207,11.101,16.167,18.56,31.691,41.697,150.34,0,0,0,2.5135,11.074,8.9717,15.063,36.773,41.697,150.34,0,0,0,4.5846,5.3056,16.167,20.802,0,0,0,0,0,0,2.0732,0,0,0,0,0,0,0,0,0,6.6337,5.3056,9.3044,0,0,0,0,0,0,0,2.3985,5.5217,0,0,0,0,0,0,0,0,3.4943,7.0557,16.696,23.334,20.65,59.86,0,0,0,0,4.2578,7.3506,11.924,19.164,19.651,61.192,146.58,0,0,0,6.6337,11.101,11.436,11.206,35.118,51.238,0,0,0,0,5.1897,7.468,18.499,14.967,31.691,41.697,146.58,0,0,0,8.7884,7.7336,12.411,19.767,18.651,62.524,0,0,0,0,8.7884,7.3506,11.924,19.164,31.691,41.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,6.6337,6.9676,6.6901,20.802,55.989,-0.13448,-0.48728,0,0,0,4.5846,11.074,8.9717,18.56,20.65,54.514,0,0,0,0,9.8929,7.7336,14.746,0,0,0,0,0,0,0,2.6939,12.861,5.9913,21.854,35.118,51.238,0,0,0,0,6.9838,7.3506,5.9913,21.854,27.131,54.073,0,0,0,0,3.4943,7.0557,2.2748,15.063,35.327,42.802,150.02,0,0,0,4.5846,11.101,5.3188,0,0,0,0,0,0,0,4.5846,6.419,16.167,10.371,21.518,51.238,0,0,0,0,4.5846,11.074,8.9717,18.56,22.251,0,0,0,0,0,4.5846,7.0557,8.9717,18.56,33.908,51.15,0,0,0,0,4.5846,7.0557,8.9717,23.334,30.97,42.802,146.67,0,0,0,6.6337,11.101,6.6901,0,0,0,0,0,0,0,4.5846,7.0557,16.696,15.063,20.65,46.058,146.67,0,0,0,8.7884,7.3506,11.924,19.164,31.691,62.524,0,0,0,0,8.7884,7.3506,11.924,19.164,31.691,41.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3.4943,11.101,14.695,18.989,-0.13448,-0.48728,0,0,0,0,4.5846,11.074,8.9717,18.56,20.65,59.86,0,0,0,0,3.6535,5.3056,6.6901,0,0,0,0,0,0,0,4.5846,5.1345,4.2771,0,0,0,0,0,0,0,6.6337,12.861,5.9913,21.854,30.498,0,0,0,0,0,6.6337,5.3056,8.9717,23.334,30.97,42.802,150.02,0,0,0,8.2633,5.1345,8.8433,24.892,31.691,41.697,148.15,0,0,0,6.6337,5.3056,8.9717,18.56,30.97,42.802,146.67,0,0,0,8.2633,-1.3506,8.8433,14.967,36.773,41.697,131.59,0,0,0,8.7884,7.3506,5.2924,9.5091,36.328,0,0,0,0,0,4.5846,7.0557,8.9717,23.334,30.97,42.802,146.67,0,0,0,2.9207,6.9676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5846,0.44171,8.9717,19.164,21.518,0,0,0,0,0,3.9634,0,0,0,0,0,0,0,0,0,4.5846,6.419,16.167,15.437,27.131,0,0,0,0,0,6.6337,4.2648,0,0,0,0,0,0,0
36,0,8.2633,5.608,8.8433,24.892,45.575,-0.13448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5846,11.101,6.6901,18.989,30.498,0,0,0,0,0,4.5846,7.0557,2.2748,15.063,35.327,42.802,146.67,0,0,0,6.6337,5.1345,11.924,10.371,0,0,0,0,0,0,3.4943,7.0557,16.696,23.334,30.97,56.887,146.67,0,0,0,6.9838,11.101,11.436,18.56,30.97,61.192,0,0,0,0,8.7884,7.3506,11.924,10.371,19.651,61.192,0,0,0,0,6.9838,6.9676,12.993,0,0,0,0,0,0,0,6.6337,5.3056,16.167,18.56,20.65,50.639,150.02,0,0,0,4.5846,12.826,10.78,14.967,26.15,57.111,131.59,0,0,0,4.5846,11.074,8.9717,18.56,20.65,59.86,159.97,0,0,0,3.4943,11.074,10.521,15.063,30.97,50.639,150.02,0,0,0,5.1897,7.468,0.47215,14.967,36.773,41.697,150.34,0,0
37,0,-0.070233,4.2648,12.993,-0.13448,0,0,0,0,0,0,4.5846,5.3056,16.167,10.371,27.131,0,0,0,0,0,4.5846,11.074,8.8433,19.164,33.743,61.192,0,0,0,0,-0.070233,12.861,5.9913,0,0,0,0,0,0,0,4.5846,7.0557,2.2748,15.063,30.97,50.639,146.67,0,0,0,8.2633,7.3506,0,0,0,0,0,0,0,0,2.7238,0,0,0,0,0,0,0,0,0,4.5846,6.419,16.167,11.233,27.2,54.514,0,0,0,0,4.5523,7.7336,12.411,19.767,18.651,62.524,0,0,0,0,4.5846,11.074,8.9717,18.56,22.251,54.073,0,0,0,0,10.593,7.7336,12.411,9.5091,18.651,62.524,0,0,0,0,6.6337,0.44171,8.9717,18.56,32.73,0,0,0,0,0,2.6939,12.861,9.2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,4.5846,5.3056,16.167,18.56,45.498,73.68,-0.13448,-0.48728,0,0,3.4943,7.0557,16.696,15.063,35.327,42.802,146.67,0,0,0,-0.070233,4.2648,0,0,0,0,0,0,0,0,4.5846,5.3056,14.695,0,0,0,0,0,0,0,3.4943,7.0557,16.696,15.063,30.97,56.887,146.67,0,0,0,6.6337,11.101,6.6901,19.678,0,0,0,0,0,0,4.5846,0.44171,16.167,18.56,33.908,0,0,0,0,0,5.1897,12.826,8.8433,14.967,36.773,41.697,150.34,0,0,0,4.5846,11.074,16.167,11.206,35.118,61.192,150.34,0,0,0,4.5846,11.074,16.167,11.233,27.131,54.073,0,0,0,0,3.5542,7.468,18.499,14.967,31.691,41.697,146.58,0,0,0,4.5846,7.0557,16.696,15.063,35.327,56.29,150.02,0,0,0,6.9838,5.8046,0,0,0,0,0,0,0,0,3.5542,7.468,18.499,14.967,31.691,41.697,146.58,0,0,0,4.5846,11.074,8.9717,11.233,27.131,54.073,0,0,0,0,6.9838,0,0,0,0,0,0,0,0,0,4.5846,7.0557,16.696,15.063,35.327,42.802,150.02,0,0
39,0,4.5846,0.44171,6.6901,15.437,-0.13448,-0.48728,0,0,0,0,3.4943,7.0557,2.2748,15.063,30.97,42.802,146.67,0,0,0,3.4943,0.44171,8.9717,18.56,22.251,0,0,0,0,0,4.5846,5.3056,6.6901,0,0,0,0,0,0,0,4.5846,7.0557,16.696,13.56,35.327,42.802,150.02,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5846,11.074,16.167,18.56,33.908,0,0,0,0,0,5.1897,7.468,10.644,14.967,36.773,41.697,146.58,0,0,0,4.5846,0.44171,11.436,21.854,27.2,54.514,0,0,0,0,4.5846,11.074,11.436,20.802,0,0,0,0,0,0,5.1897,12.826,17.837,10.338,0,0,0,0,0,0,4.5846,7.0557,8.9717,23.334,22.251,51.238,0,0,0,0,3.3118,0,0,0,0,0,0,0,0,0,5.1897,12.826,10.78,24.892,33.743,0,0,0,0,0,4.5846,0.44171,8.9717,11.233,35.118,0,0,0,0,0,6.6337,4.2648,0,0,0,0,0,0,0,0,4.5846,11.074,8.9717,23.334,30.97,46.058,146.67,0,0
40,0,4.5846,6.419,16.167,18.56,45.498,82.39,-0.13448,-0.48728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6337,5.3056,6.6901,20.802,29.948,0,0,0,0,0,4.5846,4.8233,2.2748,15.063,30.97,56.887,146.67,0,0,0,5.1897,12.826,8.8433,24.892,19.651,61.192,0,0,0,0,3.4943,4.8233,10.521,18.56,32.73,59.86,146.67,0,0,0,4.5846,5.3056,11.436,11.206,29.948,53.631,0,0,0,0,8.2633,12.826,8.8433,24.892,31.691,41.697,150.34,0,0,0,4.5846,11.074,18.499,14.967,36.773,41.697,131.59,0,0,0,4.5846,7.0557,8.9717,23.334,30.97,42.802,146.67,0,0,0,4.5846,5.1345,8.8433,24.892,31.691,50.653,150.34,0,0,0,4.5846,11.074,8.9717,23.334,20.65,59.86,146.67,0,0,0,4.5846,7.0557,16.696,15.063,35.327,42.802,146.67,0,0,0,3.4943,7.468,18.499,4.9886,26.15,57.111,150.34,0,0
41,0,6.6337,5.3056,16.167,18.56,45.498,73.68,-0.13448,-0.48728,0,0,2.9207,11.101,11.436,11.233,33.908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.823,7.3506,5.9913,10.338,35.118,51.238,0,0,0,0,3.9634,7.3506,11.924,19.164,19.651,61.192,0,0,0,0,5.1897,7.468,18.499,24.892,31.691,41.697,146.58,0,0,0,4.5846,11.074,16.696,15.063,30.97,59.86,0,0,0,0,5.1897,12.826,18.499,14.967,36.773,41.697,150.34,0,0,0,4.5846,11.074,2.2748,23.334,20.65,51.15,0,0,0,0,4.5523,7.7336,12.411,9.5091,26.641,0,0,0,0,0,4.5846,0.44171,16.167,11.233,27.131,0,0,0,0,0,5.0263,0,0,0,0,0,0,0,0,0,3.793,7.3506,0,0,0,0,0,0,0,0,6.6337,12.826,18.499,17.489,26.15,57.111,150.34,0,0,0,2.9207,11.101,16.167,18.56,20.65,62.524,0,0,0,0,6.6337,11.101,13.87,21.854,27.131,51.238,161.54,0,0,0,3.4943,7.0557,2.2748,15.063,35.327,50.639,150.02,0,0
42,0,3.6735,4.2648,5.3188,-0.13448,-0.48728,0,0,0,0,0,6.6337,6.419,8.9717,23.334,30.97,50.639,133.35,0,0,0,6.6337,6.6192,8.8433,24.892,31.691,50.653,131.59,0,0,0,6.6337,5.3056,16.167,19.164,19.651,45.418,150.34,0,0,0,6.6337,5.1345,8.8433,24.892,31.691,41.697,150.34,0,0,0,4.5846,7.468,18.499,14.967,31.691,61.192,146.58,0,0,0,3.4943,7.0557,10.412,13.56,31.691,41.697,146.58,0,0,0,4.5846,7.0557,2.2748,15.063,35.327,42.802,146.67,0,0,0,3.4943,7.0557,8.9717,23.334,30.97,42.802,146.58,0,0,0,2.3985,8.6366,0,0,0,0,0,0,0,0,4.5846,5.3056,5.9913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5846,11.074,16.167,18.56,20.65,59.86,0,0,0,0,4.5846,11.074,8.9717,23.334,30.97,56.887,146.67,0,0,0,6.6337,6.9676,0,0,0,0,0,0,0,0,4.5846,11.074,8.5532,23.334,20.65,59.86,0,0,0,0,4.5846,5.3056,16.167,10.371,35.118,0,0,0,0
43,0,3.4943,5.3056,6.6901,10.338,-0.13448,-0.48728,0,0,0,0,4.5846,6.419,16.167,20.802,27.131,0,0,0,0,0,4.5846,7.0557,16.696,15.063,35.327,42.802,146.67,0,0,0,4.5846,7.468,18.499,14.967,36.773,41.697,146.58,0,0,0,3.4943,7.0557,16.696,15.063,20.65,51.15,0,0,0,0,6.6337,5.1345,8.8433,19.164,19.651,45.418,150.34,0,0,0,3.4943,11.074,10.521,15.063,30.97,56.887,150.02,0,0,0,4.5846,7.0557,2.2748,15.063,35.327,42.802,146.67,0,0,0,8.2633,12.826,8.8433,14.967,36.773,57.111,148.15,0,0,0,4.5846,0.44171,16.167,18.56,22.251,51.15,0,0,0,0,4.5846,11.074,8.9717,21.286,29.948,0,0,0,0,0,4.5846,11.074,10.521,18.56,33.908,0,0,0,0,0,4.5846,5.6607,16.167,18.56,27.062,53.631,0,0,0,0,6.6337,11.101,14.695,18.989,0,0,0,0,0,0,3.4943,7.0557,16.696,15.063,35.327,42.802,150.02,0,0,0,3.5542,7.468,18.499,14.967,36.773,41.697,146.58,0,0,0,3.4943,11.074,8.9717,23.334,26.643,59.86,0,0,0
44,0,-0.070233,6.9676,13.87,19.678,55.989,-0.13448,-0.48728,0,0,0,4.5846,7.468,8.8433,24.892,19.651,51.238,0,0,0,0,3.6735,11.101,5.9913,15.416,33.743,45.418,150.34,0,0,0,6.6337,5.6607,8.9717,24.892,31.691,45.418,150.34,0,0,0,2.9207,11.101,16.167,18.56,20.65,59.86,150.02,0,0,0,6.6337,5.3056,9.3044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6337,5.3056,9.3044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5846,11.074,2.2748,23.334,30.97,59.86,0,0,0,0,10.593,7.7336,5.2924,9.5091,36.328,51.325,0,0,0,0,6.6337,11.074,10.521,15.063,35.327,42.802,150.02,0,0,0,4.5846,12.826,17.837,10.371,35.118,0,0,0,0,0,6.9838,7.3506,11.924,19.164,19.651,61.192,0,0,0,0,8.7884,7.3506,11.924,19.164,31.691,41.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9207,11.101,11.436,18.56,20.65,59.86,0,0,0
45,0,6.6337,11.101,13.87,21.854,55.989,-0.13448,-0.48728,0,0,0,6.6337,6.9676,0,0,0,0,0,0,0,0,6.6337,12.861,5.9913,0,0,0,0,0,0,0,6.6337,12.861,11.924,21.854,0,0,0,0,0,0,4.5846,7.468,17.837,19.164,19.651,51.238,0,0,0,0,4.5846,11.074,10.521,15.063,35.327,42.802,146.67,0,0,0,6.6337,5.3056,6.6901,0,0,0,0,0,0,0,4.5846,0.44171,17.837,10.371,21.518,51.238,0,0,0,0,4.5846,5.3056,16.167,20.802,0,0,0,0,0,0,3.4943,11.074,8.9717,23.334,20.65,59.86,0,0,0,0,8.2633,12.826,8.8433,14.967,36.773,57.111,131.59,0,0,0,4.5846,0.44171,16.167,11.233,33.908,51.238,0,0,0,0,5.1897,7.468,18.499,14.967,31.691,41.697,146.58,0,0,0,8.7884,7.3506,11.924,19.164,31.691,61.192,0,0,0,0,8.7884,7.3506,11.924,10.371,19.651,61.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5846,5.3056,11.436,20.802,0,0,0,0,0
